username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
alfayomegaperu|None|#TERREMOTO EN EL #PERU : 02:41 hrs. MAGNITUD : 8.0 Mw EPICENTRO : 70 kms. SE Alto Amazonas - LORETO PROFUNDIDAD : 141 kms. #TEMBLOR #SISMO en Loreto Region https://www.instagram.com/p/Bx6xVJpgapB/?igshid=12ybugimve25z …|1|0|0|1132557387582324737|https://twitter.com/alfayomegaperu/status/1132557387582324737|197549537|2019-05-26 08:01:37+00:00|Sun May 26 08:01:37 +0000 2019||#TERREMOTO #PERU #TEMBLOR #SISMO||https://www.instagram.com/p/Bx6xVJpgapB/?igshid=12ybugimve25z
ggbedoya|SismoMundial|Ahora ya sabemos que no fue un simple temblor; no congestionen lineas; usen mensajes y RRSS. ¿Alguien de la selva que reporte algo? #sismo #Temblor #terremoto https://twitter.com/SismoMundial/status/1132555568399421440 …|1|4|0|1132557341784772608|https://twitter.com/ggbedoya/status/1132557341784772608|19034081|2019-05-26 08:01:26+00:00|Sun May 26 08:01:26 +0000 2019||#sismo #Temblor #terremoto||https://twitter.com/SismoMundial/status/1132555568399421440
HernanUlloa|None|#Temblor #Sismo #Terremoto 7.7 no es cualquier registro, es letal. Ojalá estén bien queridos ecuatorianos|22|181|14|1132557204966522880|https://twitter.com/HernanUlloa/status/1132557204966522880|202288741|2019-05-26 08:00:54+00:00|Sun May 26 08:00:54 +0000 2019||#Temblor #Sismo #Terremoto||
q_solan|None|#terremoto #temblor #sismo para mi fue una nave aterrizando aun que suena tonto|0|0|0|1132557178508849157|https://twitter.com/q_solan/status/1132557178508849157|1087719039236034560|2019-05-26 08:00:47+00:00|Sun May 26 08:00:47 +0000 2019||#terremoto #temblor #sismo||
kathapuga|None|Regresé del cumple de @fashionindahat abro la puerta de mi casa y se empezó mover todo. Pensé que era el efecto de la noche pero cuando vi salir a la vecina en calzón dije: no es mi trasnochada sino un sismo. Oremos por nuestros hermanos de Loreto. #Sismo #Temblor #terremoto|0|3|0|1132556939127394305|https://twitter.com/kathapuga/status/1132556939127394305|101176230|2019-05-26 07:59:50+00:00|Sun May 26 07:59:50 +0000 2019|@fashionindahat|#Sismo #Temblor #terremoto||
jonni23|None|#Sismo #temblor #Terremoto #Earthquake #Bogota - Perú Evento Sísmico Internacional - Boletín Preliminar, 2019-05-26, 02:40 hora local. Magnitud 8.3. Más información: https://goo.gl/kuPqzX pic.twitter.com/ZdmkpSPmfi vía @sgcol|6|4|0|1132556450268631040|https://twitter.com/jonni23/status/1132556450268631040|52738393|2019-05-26 07:57:54+00:00|Sun May 26 07:57:54 +0000 2019|@sgcol|#Sismo #temblor #Terremoto #Earthquake #Bogota||https://goo.gl/kuPqzX
Turanistim|None|https://weathernews.video/video-7-5-earthquake-temblor-felt-in-cuenca-ecuador-05-26-2019/ … VIDEO: 7.5 Earthquake (Temblor) felt in Cuenca, Ecuador - 05 26 2019 #Temblor #Terremoto #Sismo #Earthquake #Peru #Ecuador|0|1|0|1132556424125538304|https://twitter.com/Turanistim/status/1132556424125538304|2217290208|2019-05-26 07:57:48+00:00|Sun May 26 07:57:48 +0000 2019||#Temblor #Terremoto #Sismo #Earthquake #Peru #Ecuador||https://weathernews.video/video-7-5-earthquake-temblor-felt-in-cuenca-ecuador-05-26-2019/
earthquakevt|None|#Perú: Un poderoso terremoto de magnitud Mw=7.5, se registró a 85 KM al SSE de #Lagunas, departamento de #Loreto. Tuvo una profundidad de 105 KM. [PRELIM.] Source: NEIC/PTWC. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/tzIBpMtsEc|184|190|33|1132556175176863749|https://twitter.com/earthquakevt/status/1132556175176863749|352358792|2019-05-26 07:56:48+00:00|Sun May 26 07:56:48 +0000 2019||#Perú #Lagunas #Loreto #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
ManuelCanalesQ|None|Importante mensaje en caso de #Sismo #Temblor #Terremoto pic.twitter.com/PdHfd3rtAd|2|5|0|1132556143883161600|https://twitter.com/ManuelCanalesQ/status/1132556143883161600|55348298|2019-05-26 07:56:41+00:00|Sun May 26 07:56:41 +0000 2019||#Sismo #Temblor #Terremoto||
eitbNoticias|None|#Terremoto de 7,6 grados en la escala Ritcher en #Perú https://www.eitb.eus/es/noticias/internacional/detalle/6432941/terremoto-peru-sismo-71-grados-escala-ritcher/ … #sismo #temblor|7|2|1|1132555983786512386|https://twitter.com/eitbNoticias/status/1132555983786512386|26728695|2019-05-26 07:56:03+00:00|Sun May 26 07:56:03 +0000 2019||#Terremoto #Perú #sismo #temblor||https://www.eitb.eus/es/noticias/internacional/detalle/6432941/terremoto-peru-sismo-71-grados-escala-ritcher/
javierizq5|None|#temblor #ecuador #terremoto #sismo #ZamoraChinchipepic.twitter.com/Bw1fNN4V4X|0|2|0|1132555827787837442|https://twitter.com/javierizq5/status/1132555827787837442|45496027|2019-05-26 07:55:25+00:00|Sun May 26 07:55:25 +0000 2019||#temblor #ecuador #terremoto #sismo #ZamoraChinchipepic||
educacionenred|None|#Terremoto en Loreto de Magnitud 7.2 (Hoy Domingo 26 Mayo 2019) #Sismo - #Temblor - Epicentro Lagunas - Alto Amazonas - IGP https://noticia.educacionenred.pe/2019/05/terremoto-loreto-magnitud-7-2-hoy-domingo-26-mayo-2019-sismo-temblor-epicentro-175699.html …|2|2|0|1132555778123083776|https://twitter.com/educacionenred/status/1132555778123083776|27597910|2019-05-26 07:55:14+00:00|Sun May 26 07:55:14 +0000 2019||#Terremoto #Sismo #Temblor||https://noticia.educacionenred.pe/2019/05/terremoto-loreto-magnitud-7-2-hoy-domingo-26-mayo-2019-sismo-temblor-epicentro-175699.html
isanguineti11|LastQuake|"Sensacional PD. ""Alan no creas que nos hemos olvidado de ti ct.."" #terremoto #norte #lima #sismo #temblor https://twitter.com/LastQuake/status/1132554075046850560 …"|0|1|0|1132555739262803968|https://twitter.com/isanguineti11/status/1132555739262803968|1138887666|2019-05-26 07:55:04+00:00|Sun May 26 07:55:04 +0000 2019||#terremoto #norte #lima #sismo #temblor||https://twitter.com/LastQuake/status/1132554075046850560
yvkio|None|¡Qué largo este #sismo por Dios! #Temblor #Terremoto|0|3|2|1132553501886812160|https://twitter.com/yvkio/status/1132553501886812160|17931189|2019-05-26 07:46:11+00:00|Sun May 26 07:46:11 +0000 2019||#sismo #Temblor #Terremoto||
sismos_dot_cl|None|3.1 – 31 km al NO de Camiña https://goo.gl/fb/Dp1CRm #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132553243907825665|https://twitter.com/sismos_dot_cl/status/1132553243907825665|118119011|2019-05-26 07:45:09+00:00|Sun May 26 07:45:09 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/Dp1CRm
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.0 – 95 km al SE de Socaire https://goo.gl/fb/is1T8T #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132523324708274176 …|0|0|0|1132529133664313344|https://twitter.com/AlertaVR/status/1132529133664313344|3426754877|2019-05-26 06:09:21+00:00|Sun May 26 06:09:21 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/is1T8T,https://twitter.com/sismos_dot_cl/status/1132523324708274176
sismos_dot_cl|None|3.0 – 95 km al SE de Socaire https://goo.gl/fb/is1T8T #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132523324708274176|https://twitter.com/sismos_dot_cl/status/1132523324708274176|118119011|2019-05-26 05:46:16+00:00|Sun May 26 05:46:16 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/is1T8T
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.1 – 2 km al S de Ovalle https://goo.gl/fb/kod6A8 #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132495640724955136 …|0|0|0|1132511483554877441|https://twitter.com/AlertaVR/status/1132511483554877441|3426754877|2019-05-26 04:59:13+00:00|Sun May 26 04:59:13 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/kod6A8,https://twitter.com/sismos_dot_cl/status/1132495640724955136
ESPECIGEST|None|#Sismo   #Japón: Un sismo de magnitud 5,1 se registra cerca de #Tokio. #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/3FKZ3vszKp|0|2|0|1132496929999478784|https://twitter.com/ESPECIGEST/status/1132496929999478784|1592035789|2019-05-26 04:01:23+00:00|Sun May 26 04:01:23 +0000 2019||#Sismo #Japón #Tokio #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
ESPECIGEST|None|#Sismo   de magnitud 4.7 se registró al sur de #Colombia. #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/cqKPPjffIE|1|0|0|1132496207450910722|https://twitter.com/ESPECIGEST/status/1132496207450910722|1592035789|2019-05-26 03:58:31+00:00|Sun May 26 03:58:31 +0000 2019||#Sismo #Colombia #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
sismos_dot_cl|None|3.1 – 2 km al S de Ovalle https://goo.gl/fb/kod6A8 #Terremoto #Temblor #sismos #chile #sismo|1|1|0|1132495640724955136|https://twitter.com/sismos_dot_cl/status/1132495640724955136|118119011|2019-05-26 03:56:16+00:00|Sun May 26 03:56:16 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/kod6A8
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.5 – 17 km al S de Tongoy https://goo.gl/fb/7r7SgL #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132461669412737024 …|0|0|0|1132477521658896389|https://twitter.com/AlertaVR/status/1132477521658896389|3426754877|2019-05-26 02:44:16+00:00|Sun May 26 02:44:16 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/7r7SgL,https://twitter.com/sismos_dot_cl/status/1132461669412737024
sismos_dot_cl|None|3.5 – 17 km al S de Tongoy https://goo.gl/fb/7r7SgL #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132461669412737024|https://twitter.com/sismos_dot_cl/status/1132461669412737024|118119011|2019-05-26 01:41:16+00:00|Sun May 26 01:41:16 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/7r7SgL
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.9 – 64 km al NE de Quillagua https://goo.gl/fb/fjZ4TY #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132438234024304641 …|0|2|0|1132442322409537536|https://twitter.com/AlertaVR/status/1132442322409537536|3426754877|2019-05-26 00:24:24+00:00|Sun May 26 00:24:24 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/fjZ4TY,https://twitter.com/sismos_dot_cl/status/1132438234024304641
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.2 – 75 km al NE de San Pedro de Atacama https://goo.gl/fb/3NjYNL #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132429494680248321 …|0|0|0|1132442319247040512|https://twitter.com/AlertaVR/status/1132442319247040512|3426754877|2019-05-26 00:24:23+00:00|Sun May 26 00:24:23 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/3NjYNL,https://twitter.com/sismos_dot_cl/status/1132429494680248321
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.2 – 73 km al O de Cobquecura https://goo.gl/fb/vEDjgD #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132424969634361344 …|0|0|0|1132442316524924928|https://twitter.com/AlertaVR/status/1132442316524924928|3426754877|2019-05-26 00:24:22+00:00|Sun May 26 00:24:22 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/vEDjgD,https://twitter.com/sismos_dot_cl/status/1132424969634361344
sismos_dot_cl|None|3.9 – 64 km al NE de Quillagua https://goo.gl/fb/fjZ4TY #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132438234024304641|https://twitter.com/sismos_dot_cl/status/1132438234024304641|118119011|2019-05-26 00:08:09+00:00|Sun May 26 00:08:09 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/fjZ4TY
ChileAlertaApp|None|Atención En este momento esta ocurriendo un evento sísmico en la región de #Tarapacá. https://goo.gl/XWHGvS #Temblor #Sismo #Terremoto ID:yxTX9|0|5|0|1132436953931157504|https://twitter.com/ChileAlertaApp/status/1132436953931157504|860969331294949376|2019-05-26 00:03:04+00:00|Sun May 26 00:03:04 +0000 2019||#Tarapacá #Temblor #Sismo #Terremoto||https://goo.gl/XWHGvS
sismos_dot_cl|None|3.6 – 119 km al NE de Socaire https://goo.gl/fb/JLDc73 #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133160783049830403|https://twitter.com/sismos_dot_cl/status/1133160783049830403|118119011|2019-05-27 23:59:18+00:00|Mon May 27 23:59:18 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/JLDc73
earthquakevt|None|#UnitedKingdom territory: A strong #earthquake of magnitude Mww=5.8, was registered at 52 KM NW of #VisokoiIsland, #SouthGeorgiaAndTheSouthSandwichIslands. Depth: 120,3 KM More info: https://on.doi.gov/2QpGuNl #EQVT, #quake, #daeargryn, #CrithTalún, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/6h2bNfecHF|6|10|0|1133159087032688640|https://twitter.com/earthquakevt/status/1133159087032688640|352358792|2019-05-27 23:52:34+00:00|Mon May 27 23:52:34 +0000 2019||#UnitedKingdom #earthquake #VisokoiIsland #SouthGeorgiaAndTheSouthSandwichIslands #EQVT #quake #daeargryn #CrithTalún #seísmo #sismo #temblor #terremoto||https://on.doi.gov/2QpGuNl
sismos_dot_cl|None|4.6 – 9 km al O de Alto del Carmen https://goo.gl/fb/JC6WNJ #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133154495368531969|https://twitter.com/sismos_dot_cl/status/1133154495368531969|118119011|2019-05-27 23:34:19+00:00|Mon May 27 23:34:19 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/JC6WNJ
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.4 – 11 km al S de Vallenar https://goo.gl/fb/hqBuiZ #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133143666313371653 …|0|0|0|1133149481875202050|https://twitter.com/AlertaVR/status/1133149481875202050|3426754877|2019-05-27 23:14:24+00:00|Mon May 27 23:14:24 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/hqBuiZ,https://twitter.com/sismos_dot_cl/status/1133143666313371653
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.2 – 50 km al O de Punitaqui https://goo.gl/fb/joFkLS #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133134366241099777 …|0|0|0|1133149477521494016|https://twitter.com/AlertaVR/status/1133149477521494016|3426754877|2019-05-27 23:14:22+00:00|Mon May 27 23:14:22 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/joFkLS,https://twitter.com/sismos_dot_cl/status/1133134366241099777
earthquakevt|None|#Chile: Un sismo moderado de magnitud Mw=4.6, se registró a 10 KM al Oeste de #AltoDelCarmen, región de #Atacama. Tuvo una profundidad de 93,6 KM. Source: CSN. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/3drOuhhops|6|16|0|1133147422476124161|https://twitter.com/earthquakevt/status/1133147422476124161|352358792|2019-05-27 23:06:13+00:00|Mon May 27 23:06:13 +0000 2019||#Chile #AltoDelCarmen #Atacama #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
sismos_dot_cl|None|4.6 – 10 km al O de Alto del Carmen https://goo.gl/fb/BT4fvV #Terremoto #Temblor #sismos #chile #sismo|1|1|0|1133146707401871360|https://twitter.com/sismos_dot_cl/status/1133146707401871360|118119011|2019-05-27 23:03:22+00:00|Mon May 27 23:03:22 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/BT4fvV
sismos_dot_cl|None|4.4 – 11 km al S de Vallenar https://goo.gl/fb/hqBuiZ #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133143666313371653|https://twitter.com/sismos_dot_cl/status/1133143666313371653|118119011|2019-05-27 22:51:17+00:00|Mon May 27 22:51:17 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/hqBuiZ
ChileAlertaApp|None|Atención En este momento esta ocurriendo un evento sísmico en la región de #Atacama. https://goo.gl/XWHGvS #Temblor #Sismo #Terremoto ID:lwc5R|0|1|0|1133142421158662144|https://twitter.com/ChileAlertaApp/status/1133142421158662144|860969331294949376|2019-05-27 22:46:20+00:00|Mon May 27 22:46:20 +0000 2019||#Atacama #Temblor #Sismo #Terremoto||https://goo.gl/XWHGvS
sismos_dot_cl|None|4.2 – 50 km al O de Punitaqui https://goo.gl/fb/joFkLS #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133134366241099777|https://twitter.com/sismos_dot_cl/status/1133134366241099777|118119011|2019-05-27 22:14:20+00:00|Mon May 27 22:14:20 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/joFkLS
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.3 – 50 km al SO de Tongoy https://goo.gl/fb/diRJcX #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133131098597330946 …|0|0|0|1133133079395090434|https://twitter.com/AlertaVR/status/1133133079395090434|3426754877|2019-05-27 22:09:13+00:00|Mon May 27 22:09:13 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/diRJcX,https://twitter.com/sismos_dot_cl/status/1133131098597330946
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.4 – 29 km al NO de La Ligua https://goo.gl/fb/JPfCh3 #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133118573046632449 …|0|0|0|1133133074420641792|https://twitter.com/AlertaVR/status/1133133074420641792|3426754877|2019-05-27 22:09:12+00:00|Mon May 27 22:09:12 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/JPfCh3,https://twitter.com/sismos_dot_cl/status/1133118573046632449
sismos_dot_cl|None|4.3 – 50 km al SO de Tongoy https://goo.gl/fb/diRJcX #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133131098597330946|https://twitter.com/sismos_dot_cl/status/1133131098597330946|118119011|2019-05-27 22:01:21+00:00|Mon May 27 22:01:21 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/diRJcX
sismos_dot_cl|None|3.4 – 29 km al NO de La Ligua https://goo.gl/fb/JPfCh3 #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133118573046632449|https://twitter.com/sismos_dot_cl/status/1133118573046632449|118119011|2019-05-27 21:11:34+00:00|Mon May 27 21:11:34 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/JPfCh3
ElLuchin1|None|Detalle del #Terremoto 8.0 #Intraplaca Que afecto a #Yurimaguas #Peru 26 Mayo E. Cuenca #Marañon Prof. Intermedia 135 Kms Falla de Tipo #Normal Placa de Nazca Ruptura en su Flexion #FelizLunes #Temblor #Earthquake #Sismo #Meteorito #Lluvia #MeLimpioyMeVoy #Patapic.twitter.com/WM9TPF2hdU|2|4|0|1133102790744711169|https://twitter.com/ElLuchin1/status/1133102790744711169|825103185723457537|2019-05-27 20:08:52+00:00|Mon May 27 20:08:52 +0000 2019||#Terremoto #Intraplaca #Yurimaguas #Peru #Marañon #Normal #FelizLunes #Temblor #Earthquake #Sismo #Meteorito #Lluvia #MeLimpioyMeVoy #Patapic||
ElLuchin1|None|Detalle del #Terremoto 8.0 #Intraplaca Que afecto a #Yurimaguas #Peru 26 Mayo E. Cuenca #Marañon Prof. Intermedia 135 Kms Falla de Tipo #Normal Placa de Nazca Ruptura en su Flexion #FelizLunes #Temblor #Earthquake #Sismo #Meteorito #Lluvia #MeLimpioyMeVoy #Patapic.twitter.com/Siv0rRCSwb|1|4|0|1133102195891740673|https://twitter.com/ElLuchin1/status/1133102195891740673|825103185723457537|2019-05-27 20:06:30+00:00|Mon May 27 20:06:30 +0000 2019||#Terremoto #Intraplaca #Yurimaguas #Peru #Marañon #Normal #FelizLunes #Temblor #Earthquake #Sismo #Meteorito #Lluvia #MeLimpioyMeVoy #Patapic||
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.3 – 75 km al NE de San Pedro de Atacama https://goo.gl/fb/HS1kej #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133052584606912512 …|0|1|0|1133062645026873344|https://twitter.com/AlertaVR/status/1133062645026873344|3426754877|2019-05-27 17:29:20+00:00|Mon May 27 17:29:20 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/HS1kej,https://twitter.com/sismos_dot_cl/status/1133052584606912512
sismos_dot_cl|None|3.3 – 75 km al NE de San Pedro de Atacama https://goo.gl/fb/HS1kej #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133052584606912512|https://twitter.com/sismos_dot_cl/status/1133052584606912512|118119011|2019-05-27 16:49:21+00:00|Mon May 27 16:49:21 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/HS1kej
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.3 – 26 km al O de Valparaíso https://goo.gl/fb/DLrpdK #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133039758974832641 …|0|0|0|1133044477491372032|https://twitter.com/AlertaVR/status/1133044477491372032|3426754877|2019-05-27 16:17:09+00:00|Mon May 27 16:17:09 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/DLrpdK,https://twitter.com/sismos_dot_cl/status/1133039758974832641
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.4 – 31 km al O de Valparaíso https://goo.gl/fb/Fw5rMQ #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133032805024305152 …|0|0|0|1133044426635452416|https://twitter.com/AlertaVR/status/1133044426635452416|3426754877|2019-05-27 16:16:56+00:00|Mon May 27 16:16:56 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/Fw5rMQ,https://twitter.com/sismos_dot_cl/status/1133032805024305152
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.9 – 141 km al NE de Socaire https://goo.gl/fb/gcPKnZ #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133031473978773504 …|0|0|0|1133044420322963458|https://twitter.com/AlertaVR/status/1133044420322963458|3426754877|2019-05-27 16:16:55+00:00|Mon May 27 16:16:55 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/gcPKnZ,https://twitter.com/sismos_dot_cl/status/1133031473978773504
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.8 – 156 km al E de Socaire https://goo.gl/fb/wCm7bB #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133028961359933440 …|0|0|0|1133044418062295040|https://twitter.com/AlertaVR/status/1133044418062295040|3426754877|2019-05-27 16:16:54+00:00|Mon May 27 16:16:54 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/wCm7bB,https://twitter.com/sismos_dot_cl/status/1133028961359933440
ElMAQUINAJULIAN|None|#Sismo 4.4 en #Valparaíso, #Chile - 27 de Mayo del 2019 #valpo #temblo #terremoto #earthquake #temblorcl #sismocl - #Temblor https://youtu.be/voghTPrJh8c vía @YouTube|0|0|0|1133041998347350021|https://twitter.com/ElMAQUINAJULIAN/status/1133041998347350021|944622152929677313|2019-05-27 16:07:17+00:00|Mon May 27 16:07:17 +0000 2019|@YouTube|#Sismo #Valparaíso #Chile #valpo #temblo #terremoto #earthquake #temblorcl #sismocl #Temblor||https://youtu.be/voghTPrJh8c
sismos_dot_cl|None|4.3 – 26 km al O de Valparaíso https://goo.gl/fb/DLrpdK #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133039758974832641|https://twitter.com/sismos_dot_cl/status/1133039758974832641|118119011|2019-05-27 15:58:24+00:00|Mon May 27 15:58:24 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/DLrpdK
earthquakevt|None|#Chile: Un sismo moderado de magnitud ML=4.4, se registró a 31 KM al W de #Valparaíso, región de #Valparaiso. Tuvo una profundidad de 25 KM. [PRELIM]. Source: CSN. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/ZG1wPFDsi0|10|13|0|1133033974048133122|https://twitter.com/earthquakevt/status/1133033974048133122|352358792|2019-05-27 15:35:24+00:00|Mon May 27 15:35:24 +0000 2019||#Chile #Valparaíso #Valparaiso #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
sismos_dot_cl|None|4.4 – 31 km al O de Valparaíso https://goo.gl/fb/Fw5rMQ #Terremoto #Temblor #sismos #chile #sismo|1|3|0|1133032805024305152|https://twitter.com/sismos_dot_cl/status/1133032805024305152|118119011|2019-05-27 15:30:46+00:00|Mon May 27 15:30:46 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/Fw5rMQ
ChileAlertaApp|None|Atención En este momento esta ocurriendo un evento sísmico en la región de #Valparaíso. https://goo.gl/XWHGvS #Temblor #Sismo #Terremoto ID:0gbmh|1|3|0|1133031778179006466|https://twitter.com/ChileAlertaApp/status/1133031778179006466|860969331294949376|2019-05-27 15:26:41+00:00|Mon May 27 15:26:41 +0000 2019||#Valparaíso #Temblor #Sismo #Terremoto||https://goo.gl/XWHGvS
sismos_dot_cl|None|3.9 – 141 km al NE de Socaire https://goo.gl/fb/gcPKnZ #Terremoto #Temblor #sismos #chile #sismo|1|2|0|1133031473978773504|https://twitter.com/sismos_dot_cl/status/1133031473978773504|118119011|2019-05-27 15:25:28+00:00|Mon May 27 15:25:28 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/gcPKnZ
