id_original|user|username|hour|date|text
1132559152855826432|pedro_mendez_d|@DagerJoseph|1:42|26 may. 2019|pic.twitter.com/kix8gh4BOD
1132559152855826432|pedro_mendez_d|@diegogo074|5:39|26 may. 2019|HAARP?
1132559099844075521|ChileAlertaApp|@galea_alfredo|4:56|26 may. 2019|Por qué esos sismo o terreno son casi a la misma hora cuando fue el de Valencia / Venezuela fue casi a la misma hora como a las 4am si veo el de Perú fue a las 3:45 am o sea casi igual
1132559099844075521|ChileAlertaApp|@MonicaE65516069|5:35|26 may. 2019|Me dan susto estas cosas..
1132559099844075521|ChileAlertaApp|@Jerry_Jordan|1:12|26 may. 2019|Fue muy fuerte Se pueden producir réplicas?
1132559099844075521|ChileAlertaApp|@janettapia13|1:12|26 may. 2019|Pues quien va a dormir tembló muy fuerte y largoooo
1132559099844075521|ChileAlertaApp|@thetyranyttype|1:10|26 may. 2019|@misslennon2109
1132559099844075521|ChileAlertaApp|@marioespre|1:10|26 may. 2019|La gente no duerme aún a estas horad
1132558665834225664|jonni23|@AzevedoLeomax|6:56|26 may. 2019|Em Manaus-AM-BR também!
1132558665834225664|jonni23|@James55253455|1:14|26 may. 2019|En Lima se sintió horrible!!!
1132558414968688640|earthquakevt|@MCamilaGS|1:07|26 may. 2019|Se sintió en Bogotá - Colombia.
1132558414968688640|earthquakevt|@EvelynSMV|1:15|26 may. 2019|Se sintio demasiado fuerte y largo en Lima
1132558414968688640|earthquakevt|@Juremade|1:13|26 may. 2019|Están locas las magnitudes por todos lados
1132558414968688640|earthquakevt|@La1raMaravilla|1:11|26 may. 2019|Total, 7,5 o 8?
1132558414968688640|earthquakevt|@XALAPA79|1:16|26 may. 2019|En otro lado lo pusieron a 8.3
1132558386875310081|omar_alonsov|@spentor|1:10|26 may. 2019|X2
1132558386875310081|omar_alonsov|@Pepesonico82|1:30|26 may. 2019|X3
1132557204966522880|HernanUlloa|@josephcito781|1:03|26 may. 2019|Pero primero salio esoooo porque fueron 3 seguidos 8.2 zamora, de ahi peru 7 y vuelta zamora 7.7. 10,13 y 15 segundospic.twitter.com/9r8vFyDHsl
1132557204966522880|HernanUlloa|@Alexga3000|1:28|26 may. 2019|Fuerte pero bien, gracias Dr.
1132557204966522880|HernanUlloa|@AngelBGanchozo3|14:48|26 may. 2019|Muchas gracias mi estimado Dr.
1132557204966522880|HernanUlloa|@arigui12|1:59|26 may. 2019|pic.twitter.com/TYIPUU25KP
1132557204966522880|HernanUlloa|@JessZoto3|1:46|26 may. 2019|Yaaaaa dice
1132557204966522880|HernanUlloa|@paulgranizom|1:41|26 may. 2019|Fuerte @sismo Dr. @HernanUlloa según reportes fue en Lagunas, Perú  de magnitud 8.00 a 75 km de profundidad.
1132557204966522880|HernanUlloa|@EduX2019|1:30|26 may. 2019|pic.twitter.com/tnlvu2XtWB
1132557204966522880|HernanUlloa|@arigui12|2:01|26 may. 2019|pic.twitter.com/BaDJSotVRq
1132557204966522880|HernanUlloa|@josearamire|1:23|26 may. 2019|Se movió la tierra en forma impresionante, ojalá no tengamos problemas que lamentar...
1132557204966522880|HernanUlloa|@caedemmo|1:14|26 may. 2019|8.2
1132557204966522880|HernanUlloa|@lorenvillos|1:07|26 may. 2019|#Pastaza temblor super fuerte
1132557204966522880|HernanUlloa|@efrainsarango1|1:06|26 may. 2019|ell capi zapata ni  despierta
1132557204966522880|HernanUlloa|@Marco48038068|1:05|26 may. 2019|Super fuerte abg.
1132556175176863749|earthquakevt|@WilmerDAB|1:21|26 may. 2019|Se sintió en Venezuela, cerca de Caracas.  Hay bastantes usuarios reportándolo.https://twitter.com/WilmerDAB/status/1132553995959111681?s=20 …
1132556175176863749|earthquakevt|@choka1381|0:59|26 may. 2019|La duración me sorprendió y encima fuerte ,Lima.
1132556175176863749|earthquakevt|@camus4072|2:00|26 may. 2019|En Chachapoyas - Amazonas fue muy fuerte como colindamos con Loreto, la gente está en las calles aún por temor a réplicas.
1132556175176863749|earthquakevt|@rtmilan|1:22|26 may. 2019|Fue largo, me despertó junto a mi familia en Lima q vivimos en un Piso 18
1132556175176863749|earthquakevt|@Saranoemigalar4|1:18|26 may. 2019|Se sintió super fuerte en machala al sur de Ecuador fue movimiento osilatorio y duro más de un minuto fuerte
1132556175176863749|earthquakevt|@JuliAlexRuiz|0:58|26 may. 2019|Se sintió fuerte en Popayán Colombia
1132556175176863749|earthquakevt|@dianaiiguez00|0:58|26 may. 2019|Cuenca - Ecuador fuerte
1132556175176863749|earthquakevt|@AdriValpo|5:47|26 may. 2019|Fue impresionantemente duro las ventanas de mi cuarto sonaban de lo duro que tembló esta madrugada y me desperté muy alterada porque no es normal  y mire una lámpara colgante que tengo y estaba temablando pero el temblor fue muy largo más de 3” no fue normal estaba asustada
1132556175176863749|earthquakevt|@cot_ar|1:02|26 may. 2019|Ha sido fuerte... Ha durado bastante. Lima, Perú
1132556175176863749|earthquakevt|@MateoPinilla04|0:57|26 may. 2019|En Lima se sintio bien fuerte y bien largo
1132556175176863749|earthquakevt|@CloudNove|0:57|26 may. 2019|Se sintió horrible.
1132556175176863749|earthquakevt|@jemh82|1:22|26 may. 2019|La sensación más horrible que e sentido en mi vida primera vez q sentimos un temblor #trujillo
1132556175176863749|earthquakevt|@leybincuenca|6:05|26 may. 2019|Yo vivo en Maracaibo, Venezuela, y sentí el temblor.
1132556175176863749|earthquakevt|@vanessavaneaz|1:23|26 may. 2019|Bastante largo, pero sin cambios tan drásticos en el movimiento en lima capital
1132553501886812160|yvkio|@steph_nt|0:48|26 may. 2019|Muy largo y fuerte !
1132553501886812160|yvkio|@yvkio|0:54|26 may. 2019|Sí, yo ya me estaba cambiando y me puse zapatillas (y seguía temblando por más de medio minuto creo) porque pensé que se iba a volver un terremoto como lo que se sintió en 2007
1132553501886812160|yvkio|@steph_nt|0:56|26 may. 2019|Acá salimos al garage porque no paraba ! Pensamos que iba a continuar  u-u
1132553501886812160|yvkio|@yvkio|1:16|26 may. 2019|De por sí pareció que se detuvo un rato el movimiento y luego volvió  Bueno, ya pasó... Esperemos que no haya réplicas...
1132553501886812160|yvkio|@steph_nt|1:30|26 may. 2019|Acá ya no se van a sentir~ esperar que en el epicentro no haya habido mayores daños. Descansa ! (:
1132553501886812160|yvkio|@yvkio|1:34|26 may. 2019|Sí pues. Dicen que por la profundidad de más de 100km no se sacudió tanto la superficie, pero igual se sintió en países vecinos  Ojalá no haya pasado nada en la selva  ¡Gracias, descansa también!
1132553501886812160|yvkio|@Aldolop5|0:50|26 may. 2019|Interminable...
1132553501886812160|yvkio|@yvkio|1:04|26 may. 2019|Sí, parecía que se había acabado, pero volvió a temblar todo
1132553501886812160|yvkio|@Aldolop5|1:06|26 may. 2019|Ahí es cuando yo digo...Que hago viviendo en un NOVENO piso. Con un temblor tan largo, no le queda a uno ni ganas de levantarse de la cama siquiera
1132553501886812160|yvkio|@yvkio|1:18|26 may. 2019|Sí, en un 9no piso debe sentirse mucho peor  ¿Disculpa, eres de Ecuador y allá también se sintió fuerte el sismo?
1132553501886812160|yvkio|@Aldolop5|1:23|26 may. 2019|Si de Quito, Ecuador y se sintió, no fuerte...fuertisisimo
1132553501886812160|yvkio|@yvkio|1:38|26 may. 2019|Oh, ya veo, gracias por la información... Sí que ha sido muy fuerte  Espero que puedas dormir, yo ya trataré de hacerlo
1132553501886812160|yvkio|@Aldolop5|1:39|26 may. 2019|Estoy esperando las réplicas...o ya duermo nomas (???)  jajaja Buen resto de noche guapa
1132809644521525255|ilustrador|@Chuletas_1999|17:44|26 may. 2019|Tremendo....
1132809644521525255|ilustrador|@eszalfa5|20:38|28 may. 2019|terrorífico !!!!!!  horrible
1133365370830622721|earthquakevt|@123Norys|13:02|28 may. 2019|Es verdad, ya no se puede estar tranquila...
1133365370830622721|earthquakevt|@fac_eas|6:45|28 may. 2019|https://youtu.be/v1HWRo90px8
1133212007166042113|earthquakevt|@Lullaby_bee|20:24|27 may. 2019|Se sintió como un remesón fuerte
1133212007166042113|earthquakevt|@YY5ICE|20:23|27 may. 2019|Si en Magdalena del Mar como si se bajara de un escalón de golpe rápido y fuerte
1133212007166042113|earthquakevt|@marchnsea|20:23|27 may. 2019|Sonó horrible
1133212007166042113|earthquakevt|@Soiferhumor|20:49|27 may. 2019|Son réplicas, del terremoto de ayer?
1133212007166042113|earthquakevt|@DaiiQhiub|20:25|27 may. 2019|Por surquillo no se sintió!
1134025862125428736|earthquakevt|@xtianvladimir|2:18|30 may. 2019|Fuertisimo. Parte cercana  a la Libertad sin Energia electrica. Llueve por el momento.
1134025862125428736|earthquakevt|@BessyDiam|3:23|30 may. 2019|Continuan réplicas, San Salvador se sintió fuerte y su duración también varios segundos.
1134025862125428736|earthquakevt|@JmGuzman1967|2:31|30 may. 2019|Nuevo cuscatlan , La Libertad Fuertisimo.
1134025862125428736|earthquakevt|@JosuePortilloES|2:25|30 may. 2019|Gracias por la info
1134025862125428736|earthquakevt|@plefevre13|7:34|30 may. 2019|SEÑORES Q LE HAN DADO ME GUSTA A ESTA INFORMACIÓN, LES PREGUNTO Q PUEDE TENER DE ME GUSTA Q HAYA OCURRIDO UN TERREMOTO O DESGRACIA EN UN PAIS HERMANO??? TE GUSTARÍA Q LE DIERAN ME GUSTA CUANDO ESTES EN DESGRACIA PERSONAL O DE PAIS?
1134025862125428736|earthquakevt|@Carolin46320215|4:00|30 may. 2019|Muy fuerte y largo y loviznando en varios lugares, se han sentido réplicas
1134025862125428736|earthquakevt|@everascencio|2:57|30 may. 2019|La tierra se movía como el agua
1134025862125428736|earthquakevt|@draculawyer1|2:52|30 may. 2019|Carretera al Puerto de La Libertad... fuerte, se sintió violento y llueve...
1134025862125428736|earthquakevt|@Corazondulcen91|2:47|30 may. 2019|Estuvo horrible, fortisimo, gracias a Dios solo el susto.
1134025862125428736|earthquakevt|@JaquinomSv|2:34|30 may. 2019|Lo sintió todo el país.
1134025862125428736|earthquakevt|@Cristian_Tobar2|2:29|30 may. 2019|Se sintió muy fuerte yo diría como de un 7.0
1134025862125428736|earthquakevt|@richohn77|2:24|30 may. 2019|Sei sintió departamento de La Paz zona Central de Honduras
1134025862125428736|earthquakevt|@InParadoxState|2:21|30 may. 2019|Yes, se sintió aquí en Managua incluso!
1134025862125428736|earthquakevt|@Af_ClimaSismos|2:20|30 may. 2019|Violenta sacudida
1134680266352615425|earthquakevt|@scormix|21:39|31 may. 2019|Yes Veria city Greece it was large and stops after 9-11 secs
1132572744393154560|FEP1916|@eduardoe|2:26|26 may. 2019|La primera foto es de un mall de La Serena, aquí en Chile, porque aparecen dos cadenas locales de comida rápida (Tarragona y Pedro, Juan y Diego), y tal vez sea del terremoto de 2015.
1132572744393154560|FEP1916|@FEP1916|2:29|26 may. 2019|El terremoto afecta varios países de la región, incluído Chile.
1132572744393154560|FEP1916|@eduardoe|2:41|26 may. 2019|De todas maneras la foto no es correcta. Además las noticias locales solo indican que se percibió en Arica, sin ningún daño.
1132572744393154560|FEP1916|@FEP1916|2:55|26 may. 2019|Ahora publicamos la fuente. Saludos.
1132572744393154560|FEP1916|@viniciomv|2:05|26 may. 2019|La última foto no es actual. Eso fue un evento que ocurrió en Ecuador en el 2018pic.twitter.com/znCXYxZXbI
1132572744393154560|FEP1916|@FEP1916|2:28|26 may. 2019|Ahora publicamos la fuente. Saludos.
1132572744393154560|FEP1916|@CristianSqch|15:57|26 may. 2019|Indeci de Chiclayo ya confirmó que es falso la muerte del bebé. Hay que verificar sus fuentes.
1132572744393154560|FEP1916|@eduardoe|2:26|26 may. 2019|La primera foto es de un mall de La Serena, aquí en Chile, porque aparecen dos cadenas locales de comida rápida (Tarragona y Pedro, Juan y Diego), y tal vez sea del terremoto de 2015.
1132572744393154560|FEP1916|@FEP1916|2:29|26 may. 2019|El terremoto afecta varios países de la región, incluído Chile.
1132572744393154560|FEP1916|@eduardoe|2:41|26 may. 2019|De todas maneras la foto no es correcta. Además las noticias locales solo indican que se percibió en Arica, sin ningún daño.
1132572744393154560|FEP1916|@FEP1916|2:55|26 may. 2019|Ahora publicamos la fuente. Saludos.
1132572744393154560|FEP1916|@viniciomv|2:05|26 may. 2019|La última foto no es actual. Eso fue un evento que ocurrió en Ecuador en el 2018pic.twitter.com/znCXYxZXbI
1132572744393154560|FEP1916|@FEP1916|2:28|26 may. 2019|Ahora publicamos la fuente. Saludos.
1132572744393154560|FEP1916|@CristianSqch|15:57|26 may. 2019|Indeci de Chiclayo ya confirmó que es falso la muerte del bebé. Hay que verificar sus fuentes.
1132731576645836801|peru21noticias|@MeryLizzie2|12:37|26 may. 2019|Es en África.
1132731576645836801|peru21noticias|@Cardomdiaz|13:47|26 may. 2019|Díganle a @canalN_
1132687886455922688|renzorotta|@quisitore|9:48|26 may. 2019|Canal N le da crédito por la foto al periodista local Geovanni Acate. Acabo de pasar por su twitter y ha subido variedad de fotos desde anoche, incluyendo muchas grietas. Ninguna como esta. O la acaba de borrar, o a Canal N no le parecieron suficientemente dramáticas las reales.
1132687886455922688|renzorotta|@David5787|10:29|26 may. 2019|Puedo dar fe de que vi esa foto en la cuenta de ese usuario, no le di rt ni fav porque tenía la ligera sospecha de que era fake.
1132687886455922688|renzorotta|@ra_hm|12:48|26 may. 2019|Yo también vi la foto y me parecía raro, qué tal patinada de @canalN_
1132687886455922688|renzorotta|@eddybarrioc|11:01|26 may. 2019|El reportaje fue de Vilcatoma
1132687886455922688|renzorotta|@Jose_Chavezta|13:35|26 may. 2019|Seguro que quien maneja la cuenta es #Vilcatoma
1132687886455922688|renzorotta|@jesusanampa|10:04|26 may. 2019|no puede ser. medios locales informando erroneamente a nuestra poblacion en un momento de tanta angustia. por favor mas respeto!!
1132687886455922688|renzorotta|@JulioGarciaOrd1|11:46|26 may. 2019|Esta enorme grieta fue reportado por Vilcatoma y Sheput para culpar y denunciar al presidente Vizcarra.
1132687886455922688|renzorotta|@RedTieGentleman|10:02|26 may. 2019|El rico copypaste pues.
1132687886455922688|renzorotta|@DraGonzalez|22:03|26 may. 2019|Que chistosos Están como Vilcatoma!
1132687886455922688|renzorotta|@DamasaLaJoven|10:38|26 may. 2019|Deben haberla borrado no la encuentro en @canalN_
1132687886455922688|renzorotta|@melirivag|10:43|26 may. 2019|Inclusive pasaron por la tv!
1132687886455922688|renzorotta|@DamasaLaJoven|11:27|26 may. 2019|Gracias...
1132687886455922688|renzorotta|@PeruanoComunica|16:31|26 may. 2019|Que pasó acá. Por ptm! Cómo pueden jugar así.
1132687886455922688|renzorotta|@Miguel07297240|10:52|26 may. 2019|Cómo diría ese filósofo peruano El Tío Melchorita, este tipo es un IMBEEECILLL!!!
1132687886455922688|renzorotta|@montalvan47|12:41|26 may. 2019|Piensan invitar a la grieta y no a tanto agrietado en su programación.
1132687886455922688|renzorotta|@PacitaGuerra|13:57|27 may. 2019|Pero sr. Montalván la programación de canal N a pasado por un terremoto de 9.5 grados en la escala de Vilcatoma
1132687886455922688|renzorotta|@estelacm|21:11|26 may. 2019|@canalN_  no les da vergüenza el ridículo, parecen Vilcaloka No confirman las fuentes, ponen lo que publica cualquier loc@? Que falta de seriedad @ClaraEOspinaG
1132600566922842112|NoticiasFalcon|@jguedez|9:48|26 may. 2019|lo terremotos no se miden por grados, periodistas de cartón. Son números en escala de intensidad.
1132600566922842112|NoticiasFalcon|@viviribeirod|15:23|26 may. 2019|La primera foto es de un sismo en Ecuador y la segunda de Chile. Por favor verificar las fuentes para no desinformar
1132575416731033600|JaimeHerreraCaj|@darklephise|15:34|26 may. 2019|Dejen de desinformarhttps://twitter.com/PedroParvel/status/1132766761265377281?s=19 …
1132575416731033600|JaimeHerreraCaj|@GISS_L0VE|13:47|26 may. 2019|y una foto de alli es del terremoto de chile
1132575416731033600|JaimeHerreraCaj|@rcespedesmozo|2:52|26 may. 2019|Ese puente es de Ecuador
1132575416731033600|JaimeHerreraCaj|@GinoMayCry|20:35|26 may. 2019|El puente es en Ecuador por las fuertes lluvias.
1132575416731033600|JaimeHerreraCaj|@Lauragu99714734|15:58|26 may. 2019|La primera imagen es de chile
1132575416731033600|JaimeHerreraCaj|@Alejand48616309|18:03|26 may. 2019|Infórmate bien primero tú fuente parece ser la desquiciada Vilcatoma
1132575325005733889|JaimeteleSUR|@Salazar19Clau|7:22|26 may. 2019|la imagen del puente es la.misma del 2018 por inundaciones, no por este terremoto, ponga fotos actuales, poca credibilidad!
1132575325005733889|JaimeteleSUR|@ElCaminantep|2:17|26 may. 2019|Imágenes del 2018, primero informense bienpic.twitter.com/IkNeq3zTCQ
1132575325005733889|JaimeteleSUR|@jenvitali|10:32|26 may. 2019|Cual area de la Republica Dominicana sera mas afectado por un terremoto de este grado? Que zona es mas propenso tener terremotos de este grado?
1132575325005733889|JaimeteleSUR|@Osirisdleon|10:41|26 may. 2019|La costa norte y el Cibao.
1132575325005733889|JaimeteleSUR|@ramiromartz|10:07|26 may. 2019|
1132575325005733889|JaimeteleSUR|@Flowerc15437927|9:32|26 may. 2019|
1132575325005733889|JaimeteleSUR|@jcesar8a|7:43|26 may. 2019|Un poco más fuerte que el que ocurrió aquí el año pasado
1132729512809172997|KpopEcuador28|@Mariposas2121|19:20|27 may. 2019|Espero que estes bien n.n
1132729512809172997|KpopEcuador28|@KpopEcuador28|19:22|27 may. 2019|Si amiga, fue en plena madrugada el sismo ... solo fue el susto ...  esperemos que, por un buen tiempo no tiemble la tierra
1132729512809172997|KpopEcuador28|@Mariposas2121|19:23|27 may. 2019|ojala que no pase nada de esas cosas malas >o<
1132729512809172997|KpopEcuador28|@KpopEcuador28|19:24|27 may. 2019|Ojala .......
1132726190488342530|sergiosanabria4|@montalvan47|12:31|26 may. 2019|Qué podrían decir dos buenos para nada que representan mi región amazónica y son parte de la sarna fujialanista?
1132726190488342530|sergiosanabria4|@Elita2111|13:04|26 may. 2019|
1132600566922842112|NoticiasFalcon|@jguedez|9:48|26 may. 2019|lo terremotos no se miden por grados, periodistas de cartón. Son números en escala de intensidad.
1132600566922842112|NoticiasFalcon|@viviribeirod|15:23|26 may. 2019|La primera foto es de un sismo en Ecuador y la segunda de Chile. Por favor verificar las fuentes para no desinformar
1132575416731033600|JaimeHerreraCaj|@darklephise|15:34|26 may. 2019|Dejen de desinformarhttps://twitter.com/PedroParvel/status/1132766761265377281?s=19 …
1132575416731033600|JaimeHerreraCaj|@GISS_L0VE|13:47|26 may. 2019|y una foto de alli es del terremoto de chile
1132575416731033600|JaimeHerreraCaj|@rcespedesmozo|2:52|26 may. 2019|Ese puente es de Ecuador
1132575416731033600|JaimeHerreraCaj|@GinoMayCry|20:35|26 may. 2019|El puente es en Ecuador por las fuertes lluvias.
1132575416731033600|JaimeHerreraCaj|@Lauragu99714734|15:58|26 may. 2019|La primera imagen es de chile
1132575416731033600|JaimeHerreraCaj|@Alejand48616309|18:03|26 may. 2019|Infórmate bien primero tú fuente parece ser la desquiciada Vilcatoma
1132575325005733889|JaimeteleSUR|@Salazar19Clau|7:22|26 may. 2019|la imagen del puente es la.misma del 2018 por inundaciones, no por este terremoto, ponga fotos actuales, poca credibilidad!
1132575325005733889|JaimeteleSUR|@ElCaminantep|2:17|26 may. 2019|Imágenes del 2018, primero informense bienpic.twitter.com/IkNeq3zTCQ
1132575325005733889|JaimeteleSUR|@jenvitali|10:32|26 may. 2019|Cual area de la Republica Dominicana sera mas afectado por un terremoto de este grado? Que zona es mas propenso tener terremotos de este grado?
1132575325005733889|JaimeteleSUR|@Osirisdleon|10:41|26 may. 2019|La costa norte y el Cibao.
1132575325005733889|JaimeteleSUR|@ramiromartz|10:07|26 may. 2019|
1132575325005733889|JaimeteleSUR|@Flowerc15437927|9:32|26 may. 2019|
1132575325005733889|JaimeteleSUR|@jcesar8a|7:43|26 may. 2019|Un poco más fuerte que el que ocurrió aquí el año pasado
1133153694051123200|Capital967|@rjvct|16:42|27 may. 2019|Su vehemencia la hace cometer errores, no es para que digan que su cerebro esta en emergencia, la congresista, asi como toda mujer,merece respeto.
1133153694051123200|Capital967|@SinNombreshito|17:48|27 may. 2019|Y el peru merece respeto, y esta se lo falto hace mucho. Lo das recibes .bien hecho que le digan lo que se merece
1133153694051123200|Capital967|@ButchStein19|16:36|27 may. 2019|Mónica Cabrejos lo único bueno en su vida fue salir desnuda y encima no se afeito
1133153694051123200|Capital967|@Artemisa0209|16:45|27 may. 2019|Cree q a alguien le importa los comentarios de una vedette?
1133153694051123200|Capital967|@ButchStein19|16:54|27 may. 2019|Ni vedette fue xq no cantaba ni bailaba bien ni actuaba solo movía su toto
1133153694051123200|Capital967|@Artemisa0209|16:55|27 may. 2019|Salía en plumas y lentejuelas, bueno bailarina.
1133153694051123200|Capital967|@JhonJulca9|9:18|28 may. 2019|@magalyperu @monica_cabrejos  son un par de mujeres vulgares que sólo abren la boca para que ablen estupideces, por subir su #reiting son capaces de vender su alma al diablo.
1133153694051123200|Capital967|@yderepente|18:32|27 may. 2019|Vilcatoma es la nueva chica terremoto.
1133153694051123200|Capital967|@Graciel53516120|17:55|27 may. 2019|Yo creo que sí, pobre mujer
1133153694051123200|Capital967|@Justo38789057|17:32|27 may. 2019|Esta es la congresista que pone una foto de terremoto de Chile en vez del Perú? La que habla de Yahaira y el presidente,  y demás perlas , porfavor hay gente más digna de estar ahí.
1133153694051123200|Capital967|@RipoRicardo|17:06|27 may. 2019|Está calabaza que opine de farándula nomás. Zapatera a tus zapatos!!
1133153694051123200|Capital967|@el_habitantez|7:48|28 may. 2019|pic.twitter.com/rC1dH3dFnR
1133153694051123200|Capital967|@el_habitantez|7:47|28 may. 2019|Espero que hables igual hoy en tu programa. De este canal, por el mismo error.pic.twitter.com/Q4CD1PW7n2
1133153694051123200|Capital967|@clase2058|20:23|27 may. 2019|@monica_cabrejos tu opinion importa como vedette. No mas.
1133153694051123200|Capital967|@daniel2341233|17:39|27 may. 2019|tema caliente
1133153694051123200|Capital967|@chinomigranha|16:33|27 may. 2019|Guerra de tontas
1132729512809172997|KpopEcuador28|@Mariposas2121|19:20|27 may. 2019|Espero que estes bien n.n
1132729512809172997|KpopEcuador28|@KpopEcuador28|19:22|27 may. 2019|Si amiga, fue en plena madrugada el sismo ... solo fue el susto ...  esperemos que, por un buen tiempo no tiemble la tierra
1132729512809172997|KpopEcuador28|@Mariposas2121|19:23|27 may. 2019|ojala que no pase nada de esas cosas malas >o<
1132729512809172997|KpopEcuador28|@KpopEcuador28|19:24|27 may. 2019|Ojala .......
1132646335369359362|TravelGoC|@DalydeGagne|11:07|26 may. 2019|Magnitude is a meaningless number if you don't state the depth. You make this mistake all the time.
1132600566922842112|NoticiasFalcon|@jguedez|9:48|26 may. 2019|lo terremotos no se miden por grados, periodistas de cartón. Son números en escala de intensidad.
1132600566922842112|NoticiasFalcon|@viviribeirod|15:23|26 may. 2019|La primera foto es de un sismo en Ecuador y la segunda de Chile. Por favor verificar las fuentes para no desinformar
1132575416731033600|JaimeHerreraCaj|@darklephise|15:34|26 may. 2019|Dejen de desinformarhttps://twitter.com/PedroParvel/status/1132766761265377281?s=19 …
1132575416731033600|JaimeHerreraCaj|@GISS_L0VE|13:47|26 may. 2019|y una foto de alli es del terremoto de chile
1132575416731033600|JaimeHerreraCaj|@rcespedesmozo|2:52|26 may. 2019|Ese puente es de Ecuador
1132575416731033600|JaimeHerreraCaj|@GinoMayCry|20:35|26 may. 2019|El puente es en Ecuador por las fuertes lluvias.
1132575416731033600|JaimeHerreraCaj|@Lauragu99714734|15:58|26 may. 2019|La primera imagen es de chile
1132575416731033600|JaimeHerreraCaj|@Alejand48616309|18:03|26 may. 2019|Infórmate bien primero tú fuente parece ser la desquiciada Vilcatoma
1132575325005733889|JaimeteleSUR|@Salazar19Clau|7:22|26 may. 2019|la imagen del puente es la.misma del 2018 por inundaciones, no por este terremoto, ponga fotos actuales, poca credibilidad!
1132575325005733889|JaimeteleSUR|@ElCaminantep|2:17|26 may. 2019|Imágenes del 2018, primero informense bienpic.twitter.com/IkNeq3zTCQ
1132575325005733889|JaimeteleSUR|@jenvitali|10:32|26 may. 2019|Cual area de la Republica Dominicana sera mas afectado por un terremoto de este grado? Que zona es mas propenso tener terremotos de este grado?
1132575325005733889|JaimeteleSUR|@Osirisdleon|10:41|26 may. 2019|La costa norte y el Cibao.
1132575325005733889|JaimeteleSUR|@ramiromartz|10:07|26 may. 2019|
1132575325005733889|JaimeteleSUR|@Flowerc15437927|9:32|26 may. 2019|
1132575325005733889|JaimeteleSUR|@jcesar8a|7:43|26 may. 2019|Un poco más fuerte que el que ocurrió aquí el año pasado
1132661795645214721|ugluis|@morsitarosada|8:42|26 may. 2019|Felizmente que el encargado del los movimientos sismicos del gobierno ya estan alla para ver los problemas que se han genrado ,aqui tambien se sintio fuerte pero nunca pense que fuera en Loreto , Esa gente pujante y trabajadora pronto se levantaran del susto, los amamos y oramos
1132576022011027456|juan_campov|@jorgearmi20|2:23|26 may. 2019|Hay que leer bien los twitt toman referencias de Zamora pero es en Peru, no dice que fue en ecuador
1132576022011027456|juan_campov|@juan_campov|2:25|26 may. 2019|Lea lo que escribe el Otto el vice y luego me cuenta
1132576022011027456|juan_campov|@jorgearmi20|8:26|26 may. 2019|Tiene razón, pero es mejor ir a las fuentes oficiales  @IGecuador  ya que el vice @ottosonnenh ni el twitter que desinforma que fue en Zamora según él no lo borra.
1132576022011027456|juan_campov|@garay|2:41|26 may. 2019|El Sr. Vicepresidente ya corrigió:https://twitter.com/ottosonnenh/status/1132576457761394689?s=19 …
1132569274852282368|ecuadorfutbol|@NegrOrlyn|6:27|26 may. 2019|Tsunami a 5000km de Esmeraldas... Qué clase de información es esta??
1132569274852282368|ecuadorfutbol|@cesar_ant17|2:20|26 may. 2019|que bien que saben dan las informaciones que al pobre Otto está siendo criticado.pic.twitter.com/krX9gvcPOx
1132569274852282368|ecuadorfutbol|@cesar_ant17|2:18|26 may. 2019|Así que no son los lectores, es la calidad de comunicación que proporcionan por no especificar que es internacional. Hasta al pobre vicepresidente Otto lo confunden y le dan mala información.pic.twitter.com/4ptVqbHh6d
1132569274852282368|ecuadorfutbol|@RafaToni10|16:59|26 may. 2019|Yo no soy vicepresidente pero tuve más que claro el comunicado. Solo hay que leer con criterio.
1132569274852282368|ecuadorfutbol|@cesar_ant17|2:10|26 may. 2019|Igual deben de ser específicos, siempre usan los mismo término, ej. A 150km de Manta, a 250 km de jama, etc etc como es un sismo internacional y ante el susto la gente no va a revisar un mapa para ver si esos 437 km eran aquí en el país o en otro...
1132569274852282368|ecuadorfutbol|@cesar_ant17|2:12|26 may. 2019|Lo apropiado es decir que en vez de leer rápido, deberían decir por escribir rápido no se hacen entender que es diferente.
1132562693515300865|LaPosta_Ecu|@DraElizthPauker|3:43|26 may. 2019|Epicentro en Perú, en Ecuador la zona más afectada es Zamora, pq el sismo fue más fuerte q en otras zonas geográficas del país.
1132562693515300865|LaPosta_Ecu|@Bellavikina|7:22|26 may. 2019|Pero él no se había levantado de la cama cuando hizo la declaración. Y ahorita ¡sigue durmiendo!
1132562693515300865|LaPosta_Ecu|@rreyes1503|1:30|26 may. 2019|Son tres temblores en el norte del Perú
1132562693515300865|LaPosta_Ecu|@santiag38109974|6:58|26 may. 2019|Al mero estilo del periodismo Ecuatoriano. ( @LaPosta_Ecu) incluida!!!
1132562693515300865|LaPosta_Ecu|@Eduardo05671481|5:19|26 may. 2019|Pobre desventurado era que espere que amanezca para que verifique dónde fue el epicentro y no alarme a la gente
1132562693515300865|LaPosta_Ecu|@Fuck_Socialismo|4:03|26 may. 2019|"El comunicado del Geofísico dice ""A"" 431,21 km de Zamora... o sea Zamora sólo es una referencia... los adoro pero no sean como el Otto!!!"
1132562693515300865|LaPosta_Ecu|@JhonnyZB|1:40|26 may. 2019|Perúpic.twitter.com/604fyXzaNz
